,wearable_label_id,x_value,y_value,z_value,timest
12440,1,-81,41,-85,2019-07-10 08:43:07
12441,1,-169,-41,-39,2019-07-10 08:43:07
12442,1,-126,70,-84,2019-07-10 08:43:07
12443,1,-128,49,-114,2019-07-10 08:43:07
12444,1,-148,-5,-99,2019-07-10 08:43:07
12445,1,-145,54,-75,2019-07-10 08:43:07
12446,1,-168,87,-55,2019-07-10 08:43:08
12447,1,-130,40,-82,2019-07-10 08:43:08
12448,1,-166,34,-96,2019-07-10 08:43:08
12449,1,-125,0,-78,2019-07-10 08:43:08
12450,1,-78,72,-108,2019-07-10 08:43:10
12451,1,-137,69,-69,2019-07-10 08:43:10
12452,1,-137,69,-69,2019-07-10 08:43:10
12453,1,-180,26,-73,2019-07-10 08:43:10
12454,1,-180,26,-73,2019-07-10 08:43:10
12455,1,-180,26,-95,2019-07-10 08:43:10
12456,1,-87,48,-95,2019-07-10 08:43:10
12457,1,-87,48,-95,2019-07-10 08:43:10
12458,1,-72,15,-87,2019-07-10 08:43:10
12459,1,-72,15,-87,2019-07-10 08:43:10
12460,1,-137,86,-126,2019-07-10 08:43:10
12461,1,-137,86,-126,2019-07-10 08:43:10
12462,1,-115,55,-91,2019-07-10 08:43:10
12463,1,-115,55,-91,2019-07-10 08:43:10
12464,1,-131,85,-93,2019-07-10 08:43:10
12465,1,-131,85,-93,2019-07-10 08:43:10
12466,1,-131,85,-106,2019-07-10 08:43:10
12467,1,-124,94,-106,2019-07-10 08:43:10
12468,1,-124,94,-106,2019-07-10 08:43:10
12469,1,-130,74,-69,2019-07-10 08:43:11
12470,1,-130,74,-69,2019-07-10 08:43:11
12471,1,-110,89,-93,2019-07-10 08:43:11
12472,1,-110,89,-93,2019-07-10 08:43:11
12473,1,-82,4,-107,2019-07-10 08:43:11
12474,1,-82,4,-107,2019-07-10 08:43:11
12475,1,-108,28,-103,2019-07-10 08:43:11
12476,1,-95,41,-75,2019-07-10 08:43:11
12477,1,-177,-9,-21,2019-07-10 08:43:11
12478,1,-115,54,-17,2019-07-10 08:43:11
12479,1,-73,26,-75,2019-07-10 08:43:11
12480,1,-37,66,-103,2019-07-10 08:43:11
12481,1,-68,90,-64,2019-07-10 08:43:11
12482,1,-27,9,-155,2019-07-10 08:43:11
12483,1,-167,115,-128,2019-07-10 08:43:11
12484,1,-66,159,-109,2019-07-10 08:43:11
12485,1,-45,35,-144,2019-07-10 08:43:11
12486,1,-127,77,-80,2019-07-10 08:43:12
12487,1,-86,29,-77,2019-07-10 08:43:12
12488,1,-141,93,-96,2019-07-10 08:43:12
12489,1,-92,40,-30,2019-07-10 08:43:12
12490,1,-113,46,-60,2019-07-10 08:43:12
12491,1,-73,68,-64,2019-07-10 08:43:12
12492,1,-71,48,-104,2019-07-10 08:43:12
12493,1,-58,64,-73,2019-07-10 08:43:12
12494,1,-67,112,-115,2019-07-10 08:43:12
12495,1,-121,51,-96,2019-07-10 08:43:12
12496,1,-167,51,-128,2019-07-10 08:43:13
12497,1,17,112,-91,2019-07-10 08:43:13
12498,1,11,-1,-99,2019-07-10 08:43:13
12499,1,-126,29,-98,2019-07-10 08:43:13
12500,1,-110,97,-123,2019-07-10 08:43:15
12501,1,-110,97,-123,2019-07-10 08:43:15
12502,1,-125,29,-123,2019-07-10 08:43:15
12503,1,-125,29,-123,2019-07-10 08:43:15
12504,1,-122,-6,-109,2019-07-10 08:43:15
12505,1,-122,-6,-109,2019-07-10 08:43:15
12506,1,-122,-6,-109,2019-07-10 08:43:15
12507,1,-132,13,-87,2019-07-10 08:43:15
12508,1,-132,13,-87,2019-07-10 08:43:15
12509,1,-73,6,-76,2019-07-10 08:43:15
12510,1,-73,6,-76,2019-07-10 08:43:15
12511,1,-92,59,-89,2019-07-10 08:43:15
12512,1,-92,59,-89,2019-07-10 08:43:15
12513,1,-71,103,-90,2019-07-10 08:43:15
12514,1,-71,103,-90,2019-07-10 08:43:15
12515,1,-71,103,-90,2019-07-10 08:43:15
12516,1,-63,48,-59,2019-07-10 08:43:15
12517,1,-63,48,-59,2019-07-10 08:43:15
12518,1,-92,21,-51,2019-07-10 08:43:15
12519,1,-92,21,-51,2019-07-10 08:43:15
12520,1,-16,9,-49,2019-07-10 08:43:15
12521,1,-170,29,-88,2019-07-10 08:43:15
12522,1,-177,90,-8,2019-07-10 08:43:15
12523,1,-185,9,1,2019-07-10 08:43:15
12524,1,-135,73,-69,2019-07-10 08:43:15
12525,1,-82,41,-99,2019-07-10 08:43:15
12526,1,-2,-23,-65,2019-07-10 08:43:16
12527,1,-17,74,-80,2019-07-10 08:43:16
12528,1,-128,31,-147,2019-07-10 08:43:16
12529,1,-149,108,-71,2019-07-10 08:43:16
12530,1,-129,71,-84,2019-07-10 08:43:16
12531,1,-129,25,-122,2019-07-10 08:43:16
12532,1,-156,119,-101,2019-07-10 08:43:16
12533,1,-76,44,-118,2019-07-10 08:43:16
12534,1,-215,9,-163,2019-07-10 08:43:16
12535,1,-151,55,-65,2019-07-10 08:43:16
12536,1,-148,102,-87,2019-07-10 08:43:17
12537,1,-47,110,-98,2019-07-10 08:43:17
12538,1,-123,49,-76,2019-07-10 08:43:17
12539,1,-104,27,-56,2019-07-10 08:43:17
12540,1,-114,20,-109,2019-07-10 08:43:17
12541,1,-151,60,-54,2019-07-10 08:43:17
12542,1,-122,51,-98,2019-07-10 08:43:17
12543,1,-112,-49,-83,2019-07-10 08:43:17
12544,1,-69,60,-123,2019-07-10 08:43:17
12545,1,-63,24,-142,2019-07-10 08:43:17
12546,1,-147,19,-79,2019-07-10 08:43:18
12547,1,-159,43,-91,2019-07-10 08:43:18
12548,1,-158,36,-80,2019-07-10 08:43:18
12549,1,-195,13,-57,2019-07-10 08:43:18
12550,1,-195,64,-78,2019-07-10 08:43:20
12551,1,-221,31,-85,2019-07-10 08:43:20
12552,1,-221,31,-85,2019-07-10 08:43:20
12553,1,-221,31,-85,2019-07-10 08:43:20
12554,1,-156,100,-67,2019-07-10 08:43:20
12555,1,-156,100,-67,2019-07-10 08:43:20
12556,1,-118,83,-62,2019-07-10 08:43:20
12557,1,-118,83,-62,2019-07-10 08:43:20
12558,1,-135,75,-48,2019-07-10 08:43:20
12559,1,-135,75,-48,2019-07-10 08:43:20
12560,1,-156,142,-70,2019-07-10 08:43:20
12561,1,-156,142,-70,2019-07-10 08:43:20
12562,1,-156,173,-50,2019-07-10 08:43:20
12563,1,-151,173,-50,2019-07-10 08:43:20
12564,1,-151,173,-50,2019-07-10 08:43:20
12565,1,-92,100,-61,2019-07-10 08:43:20
12566,1,-92,100,-61,2019-07-10 08:43:20
12567,1,-111,-21,-51,2019-07-10 08:43:20
12568,1,-111,-21,-51,2019-07-10 08:43:20
12569,1,-51,-5,-51,2019-07-10 08:43:20
12570,1,-106,97,-151,2019-07-10 08:43:20
12571,1,-124,-9,-210,2019-07-10 08:43:20
12572,1,-105,-61,-190,2019-07-10 08:43:20
12573,1,-44,90,35,2019-07-10 08:43:20
12574,1,-143,-100,-369,2019-07-10 08:43:20
12575,1,-251,37,88,2019-07-10 08:43:20
12576,1,-161,69,22,2019-07-10 08:43:21
12577,1,-100,-14,-112,2019-07-10 08:43:21
12578,1,6,-52,-123,2019-07-10 08:43:21
12579,1,17,160,-187,2019-07-10 08:43:21
12580,1,39,-130,-237,2019-07-10 08:43:21
12581,1,-175,73,-123,2019-07-10 08:43:21
12582,1,-193,198,-235,2019-07-10 08:43:21
12583,1,-21,125,-99,2019-07-10 08:43:21
12584,1,-60,83,-129,2019-07-10 08:43:21
12585,1,-115,92,-66,2019-07-10 08:43:21
12586,17,-161,103,-86,2019-07-10 08:43:22
12587,17,-128,5,6,2019-07-10 08:43:22
12588,17,-193,-1,9,2019-07-10 08:43:22
12589,17,-154,50,-50,2019-07-10 08:43:22
12590,17,-82,81,-56,2019-07-10 08:43:22
12591,17,-137,60,-66,2019-07-10 08:43:22
12592,17,-62,79,-79,2019-07-10 08:43:22
12593,17,-144,86,-45,2019-07-10 08:43:22
12594,17,-119,37,-76,2019-07-10 08:43:22
12595,17,-128,96,-90,2019-07-10 08:43:22
12596,17,-67,38,-95,2019-07-10 08:43:23
12597,17,-37,68,-33,2019-07-10 08:43:23
12598,17,-57,53,-67,2019-07-10 08:43:23
12599,17,-207,39,-41,2019-07-10 08:43:23
12600,1,-148,126,-94,2019-07-10 08:43:25
12601,1,-143,113,-3,2019-07-10 08:43:25
12602,1,-143,113,-3,2019-07-10 08:43:25
12603,1,-117,62,-25,2019-07-10 08:43:25
12604,1,-117,62,-25,2019-07-10 08:43:25
12605,1,-120,98,-49,2019-07-10 08:43:25
12606,1,-120,98,-49,2019-07-10 08:43:25
12607,1,-111,105,-57,2019-07-10 08:43:25
12608,1,-111,105,-57,2019-07-10 08:43:25
12609,1,-61,79,-2,2019-07-10 08:43:25
12610,1,-61,79,-2,2019-07-10 08:43:25
12611,1,-30,26,-7,2019-07-10 08:43:25
12612,1,-30,26,-7,2019-07-10 08:43:25
12613,1,-30,26,-7,2019-07-10 08:43:25
12614,1,-17,10,-8,2019-07-10 08:43:25
12615,1,-17,10,-8,2019-07-10 08:43:25
12616,1,-45,64,-9,2019-07-10 08:43:25
12617,1,-45,64,-9,2019-07-10 08:43:25
12618,1,-98,68,-36,2019-07-10 08:43:25
12619,1,-98,68,-36,2019-07-10 08:43:25
12620,1,-40,3,-14,2019-07-10 08:43:25
12621,1,-40,3,-14,2019-07-10 08:43:25
12622,1,-140,-41,-60,2019-07-10 08:43:25
12623,1,-79,56,-49,2019-07-10 08:43:25
12624,1,-171,86,-102,2019-07-10 08:43:25
12625,1,-89,-60,-123,2019-07-10 08:43:25
12626,1,-161,35,-108,2019-07-10 08:43:26
12627,1,-199,-36,-153,2019-07-10 08:43:26
12628,1,-142,-66,-170,2019-07-10 08:43:26
12629,1,-118,207,-157,2019-07-10 08:43:26
12630,1,-149,-75,-93,2019-07-10 08:43:26
12631,1,-264,-84,-132,2019-07-10 08:43:26
12632,1,-145,81,-128,2019-07-10 08:43:26
12633,1,-213,11,-24,2019-07-10 08:43:26
12634,1,-114,-16,-56,2019-07-10 08:43:26
12635,1,-194,9,-32,2019-07-10 08:43:26
12636,1,-204,-58,-151,2019-07-10 08:43:27
12637,1,-31,62,-66,2019-07-10 08:43:27
12638,1,-80,96,-125,2019-07-10 08:43:27
12639,1,-152,-27,-81,2019-07-10 08:43:27
12640,1,-111,94,-78,2019-07-10 08:43:27
12641,1,-140,84,-95,2019-07-10 08:43:27
12642,1,-129,94,-63,2019-07-10 08:43:27
12643,1,-114,73,-61,2019-07-10 08:43:27
12644,1,-278,11,-112,2019-07-10 08:43:27
12645,1,-182,6,-126,2019-07-10 08:43:27
12646,1,-137,62,-92,2019-07-10 08:43:28
12647,1,-71,33,-45,2019-07-10 08:43:28
12648,1,-97,96,-110,2019-07-10 08:43:28
12649,1,-176,62,-78,2019-07-10 08:43:28
12650,1,-162,61,-124,2019-07-10 08:43:30
12651,1,-155,-12,-111,2019-07-10 08:43:30
12652,1,-155,-12,-111,2019-07-10 08:43:30
12653,1,-155,24,-82,2019-07-10 08:43:30
12654,1,-160,24,-82,2019-07-10 08:43:30
12655,1,-160,24,-121,2019-07-10 08:43:30
12656,1,-154,85,-121,2019-07-10 08:43:30
12657,1,-154,85,-121,2019-07-10 08:43:30
12658,1,-149,97,-87,2019-07-10 08:43:30
12659,1,-149,97,-87,2019-07-10 08:43:30
12660,1,-158,60,-88,2019-07-10 08:43:30
12661,1,-158,60,-88,2019-07-10 08:43:30
12662,1,-151,17,-60,2019-07-10 08:43:30
12663,1,-151,17,-60,2019-07-10 08:43:30
12664,1,-151,17,-60,2019-07-10 08:43:30
12665,1,-191,-7,-79,2019-07-10 08:43:30
12666,1,-191,-7,-79,2019-07-10 08:43:30
12667,1,-133,104,-71,2019-07-10 08:43:30
12668,1,-133,104,-71,2019-07-10 08:43:30
12669,1,-67,99,-98,2019-07-10 08:43:30
12670,1,-67,99,-98,2019-07-10 08:43:30
12671,1,-109,23,-65,2019-07-10 08:43:30
12672,1,-109,23,-65,2019-07-10 08:43:30
12673,1,-109,23,-65,2019-07-10 08:43:30
12674,1,-185,2,-63,2019-07-10 08:43:30
12675,1,-94,105,-93,2019-07-10 08:43:30
12676,1,-52,4,-95,2019-07-10 08:43:31
12677,1,-101,72,-55,2019-07-10 08:43:31
12678,1,-17,61,-52,2019-07-10 08:43:31
12679,1,-196,33,-20,2019-07-10 08:43:31
12680,1,-128,-22,-12,2019-07-10 08:43:31
12681,1,27,57,-44,2019-07-10 08:43:31
12682,1,-149,43,-127,2019-07-10 08:43:31
12683,1,-149,-2,-95,2019-07-10 08:43:31
12684,1,-9,10,-76,2019-07-10 08:43:31
12685,1,-86,50,-62,2019-07-10 08:43:31
12686,18,-105,77,-74,2019-07-10 08:43:32
12687,18,-209,11,-110,2019-07-10 08:43:32
12688,18,-86,77,-124,2019-07-10 08:43:32
12689,18,-198,36,-72,2019-07-10 08:43:32
12690,18,-41,60,-92,2019-07-10 08:43:32
12691,18,-170,63,-145,2019-07-10 08:43:32
12692,18,-163,116,-90,2019-07-10 08:43:32
12693,18,-245,-17,-100,2019-07-10 08:43:32
12694,18,-114,23,-93,2019-07-10 08:43:32
12695,18,-126,54,-90,2019-07-10 08:43:32
12696,18,-94,21,-83,2019-07-10 08:43:33
12697,18,-98,32,-63,2019-07-10 08:43:33
12698,18,-127,95,-75,2019-07-10 08:43:33
12699,18,-99,23,13,2019-07-10 08:43:33
12700,18,-144,66,-117,2019-07-10 08:43:35
12701,18,-144,66,-117,2019-07-10 08:43:35
12702,18,-119,86,-113,2019-07-10 08:43:35
12703,18,-119,86,-113,2019-07-10 08:43:35
12704,18,-133,112,-122,2019-07-10 08:43:35
12705,18,-133,112,-122,2019-07-10 08:43:35
12706,18,-109,73,-93,2019-07-10 08:43:35
12707,18,-109,73,-93,2019-07-10 08:43:35
12708,18,-124,21,-74,2019-07-10 08:43:35
12709,18,-124,21,-74,2019-07-10 08:43:35
12710,18,-124,21,-74,2019-07-10 08:43:35
12711,18,-202,47,-98,2019-07-10 08:43:35
12712,18,-202,47,-98,2019-07-10 08:43:35
12713,18,-170,70,-104,2019-07-10 08:43:35
12714,18,-170,70,-104,2019-07-10 08:43:35
12715,18,-174,50,-94,2019-07-10 08:43:35
12716,18,-174,50,-94,2019-07-10 08:43:35
12717,18,-195,-1,-85,2019-07-10 08:43:35
12718,18,-195,-1,-85,2019-07-10 08:43:35
12719,18,-185,46,-106,2019-07-10 08:43:35
12720,18,-185,46,-106,2019-07-10 08:43:35
12721,18,-145,58,-112,2019-07-10 08:43:35
12722,18,-73,19,-53,2019-07-10 08:43:35
12723,18,-110,21,-59,2019-07-10 08:43:35
12724,18,-108,10,-74,2019-07-10 08:43:35
12725,18,-51,55,-90,2019-07-10 08:43:35
12726,18,-132,27,-100,2019-07-10 08:43:36
12727,18,-44,10,-70,2019-07-10 08:43:36
12728,18,-38,76,-23,2019-07-10 08:43:36
12729,18,-28,40,-58,2019-07-10 08:43:36
12730,18,-133,57,-23,2019-07-10 08:43:36
12731,18,-129,46,-94,2019-07-10 08:43:36
12732,18,-127,60,-98,2019-07-10 08:43:36
12733,18,-111,50,-93,2019-07-10 08:43:36
12734,18,-51,40,-30,2019-07-10 08:43:36
12735,18,-161,28,-146,2019-07-10 08:43:36
12736,18,-136,54,-88,2019-07-10 08:43:37
12737,18,-229,-2,-83,2019-07-10 08:43:37
12738,18,-217,-27,-112,2019-07-10 08:43:37
12739,18,-67,113,-125,2019-07-10 08:43:37
12740,18,-84,15,-89,2019-07-10 08:43:37
12741,18,-158,-20,-111,2019-07-10 08:43:37
12742,18,-95,-12,-110,2019-07-10 08:43:37
12743,18,-236,18,-12,2019-07-10 08:43:37
12744,18,-116,-48,-49,2019-07-10 08:43:37
12745,18,-111,82,-60,2019-07-10 08:43:37
12746,18,-100,77,-11,2019-07-10 08:43:38
12747,18,-143,-69,-66,2019-07-10 08:43:38
12748,18,-135,-11,-125,2019-07-10 08:43:38
12749,18,-194,76,-79,2019-07-10 08:43:38
12750,18,-177,16,-49,2019-07-10 08:43:41
12751,18,-169,14,-76,2019-07-10 08:43:41
12752,18,-169,14,-78,2019-07-10 08:43:41
12753,18,-126,40,-78,2019-07-10 08:43:41
12754,18,-126,40,-78,2019-07-10 08:43:41
12755,18,-118,17,-60,2019-07-10 08:43:41
12756,18,-118,17,-60,2019-07-10 08:43:41
12757,18,-189,-15,-122,2019-07-10 08:43:41
12758,18,-189,-15,-122,2019-07-10 08:43:41
12759,18,-143,-17,-106,2019-07-10 08:43:41
12760,18,-143,-17,-106,2019-07-10 08:43:41
12761,18,-103,26,-82,2019-07-10 08:43:41
12762,18,-103,26,-82,2019-07-10 08:43:41
12763,18,-103,-6,-31,2019-07-10 08:43:41
12764,18,-75,-6,-31,2019-07-10 08:43:41
12765,18,-75,-6,-31,2019-07-10 08:43:41
12766,18,-101,32,-49,2019-07-10 08:43:41
12767,18,-101,32,-49,2019-07-10 08:43:41
12768,18,-113,12,-71,2019-07-10 08:43:41
12769,18,-113,12,-71,2019-07-10 08:43:41
12770,18,-134,34,-95,2019-07-10 08:43:41
12771,18,-134,34,-95,2019-07-10 08:43:41
12772,18,-126,54,-100,2019-07-10 08:43:41
12773,18,-126,54,-100,2019-07-10 08:43:41
12774,18,-119,55,-86,2019-07-10 08:43:41
12775,18,-119,55,-86,2019-07-10 08:43:41
12776,18,-159,79,-80,2019-07-10 08:43:41
12777,18,-159,79,-80,2019-07-10 08:43:41
12778,18,-142,29,-121,2019-07-10 08:43:41
12779,18,-162,64,-69,2019-07-10 08:43:41
12780,18,-120,-26,-122,2019-07-10 08:43:41
12781,18,-197,70,-88,2019-07-10 08:43:41
12782,18,-148,89,-58,2019-07-10 08:43:41
12783,18,-202,38,-43,2019-07-10 08:43:41
12784,18,-174,-27,-72,2019-07-10 08:43:41
12785,18,-91,45,-67,2019-07-10 08:43:41
12786,18,-92,55,-82,2019-07-10 08:43:42
12787,18,-193,53,-63,2019-07-10 08:43:42
12788,18,-134,56,-116,2019-07-10 08:43:42
12789,18,-88,27,-101,2019-07-10 08:43:42
12790,18,-154,60,-99,2019-07-10 08:43:42
12791,18,-102,63,-71,2019-07-10 08:43:42
12792,18,-166,82,-136,2019-07-10 08:43:42
12793,18,-114,-27,-45,2019-07-10 08:43:42
12794,18,-80,-29,-66,2019-07-10 08:43:42
12795,18,-191,36,-133,2019-07-10 08:43:42
12796,18,-100,66,-79,2019-07-10 08:43:43
12797,18,-90,0,-53,2019-07-10 08:43:43
12798,18,-127,115,-92,2019-07-10 08:43:43
12799,18,-60,41,-82,2019-07-10 08:43:43
12800,18,196,-133,-83,2019-07-10 08:43:45
12801,18,142,-155,-135,2019-07-10 08:43:45
12802,18,142,-155,-135,2019-07-10 08:43:45
12803,18,176,-198,-124,2019-07-10 08:43:45
12804,18,176,-198,-124,2019-07-10 08:43:45
12805,18,67,-142,-98,2019-07-10 08:43:45
12806,18,67,-142,-98,2019-07-10 08:43:45
12807,18,67,-142,-98,2019-07-10 08:43:45
12808,18,-41,-111,-66,2019-07-10 08:43:45
12809,18,-41,-111,-66,2019-07-10 08:43:45
12810,18,-128,-119,-82,2019-07-10 08:43:45
12811,18,-128,-119,-82,2019-07-10 08:43:45
12812,18,-189,-148,-35,2019-07-10 08:43:45
12813,18,-189,-148,-35,2019-07-10 08:43:45
12814,18,-195,-200,-13,2019-07-10 08:43:45
12815,18,-195,-200,-13,2019-07-10 08:43:45
12816,18,-230,-195,-11,2019-07-10 08:43:45
12817,18,-230,-195,-11,2019-07-10 08:43:45
12818,18,-230,-195,-11,2019-07-10 08:43:45
12819,18,-250,-195,-9,2019-07-10 08:43:45
12820,18,-376,-161,-54,2019-07-10 08:43:45
12821,18,-13,84,-70,2019-07-10 08:43:45
12822,18,474,-134,-309,2019-07-10 08:43:45
12823,18,338,-208,-179,2019-07-10 08:43:45
12824,18,-146,234,-101,2019-07-10 08:43:45
12825,18,-691,-323,-174,2019-07-10 08:43:45
12826,18,220,-74,295,2019-07-10 08:43:46
12827,18,133,116,-70,2019-07-10 08:43:46
12828,18,102,56,-297,2019-07-10 08:43:46
12829,18,-234,-192,-194,2019-07-10 08:43:46
12830,18,-508,-218,-128,2019-07-10 08:43:46
12831,18,-288,-244,-205,2019-07-10 08:43:46
12832,18,-315,92,-234,2019-07-10 08:43:46
12833,18,-257,82,-8,2019-07-10 08:43:46
12834,18,-159,53,-56,2019-07-10 08:43:46
12835,18,-138,-21,-102,2019-07-10 08:43:46
12836,18,-67,61,-14,2019-07-10 08:43:47
12837,18,-177,60,-86,2019-07-10 08:43:47
12838,18,-207,-30,-162,2019-07-10 08:43:47
12839,18,-219,103,-23,2019-07-10 08:43:47
12840,18,-236,46,8,2019-07-10 08:43:47
12841,18,-18,17,-59,2019-07-10 08:43:47
12842,18,-76,58,-81,2019-07-10 08:43:47
12843,18,-230,40,-100,2019-07-10 08:43:47
12844,18,-135,93,-57,2019-07-10 08:43:47
12845,18,-167,31,-83,2019-07-10 08:43:47
12846,18,-119,28,-158,2019-07-10 08:43:48
12847,18,-181,61,-89,2019-07-10 08:43:48
12848,18,-125,40,-68,2019-07-10 08:43:48
12849,18,-138,2,-42,2019-07-10 08:43:48
12850,18,-74,91,-104,2019-07-10 08:43:50
12851,18,-74,91,-104,2019-07-10 08:43:50
12852,18,-128,67,-103,2019-07-10 08:43:50
12853,18,-128,67,-103,2019-07-10 08:43:50
12854,18,-124,30,-31,2019-07-10 08:43:50
12855,18,-124,30,-31,2019-07-10 08:43:50
12856,18,-108,85,-102,2019-07-10 08:43:50
12857,18,-108,85,-102,2019-07-10 08:43:50
12858,18,-94,130,-83,2019-07-10 08:43:50
12859,18,-94,130,-83,2019-07-10 08:43:50
12860,18,-94,130,-74,2019-07-10 08:43:50
12861,18,-112,58,-74,2019-07-10 08:43:50
12862,18,-112,58,-74,2019-07-10 08:43:50
12863,18,-115,60,-82,2019-07-10 08:43:50
12864,18,-115,60,-82,2019-07-10 08:43:50
12865,18,-136,73,-144,2019-07-10 08:43:50
12866,18,-136,73,-144,2019-07-10 08:43:50
12867,18,-111,78,-152,2019-07-10 08:43:50
12868,18,-111,78,-152,2019-07-10 08:43:50
12869,18,-24,38,-98,2019-07-10 08:43:50
12870,18,-24,38,-98,2019-07-10 08:43:50
12871,18,-24,38,-98,2019-07-10 08:43:50
12872,18,-76,35,-82,2019-07-10 08:43:50
12873,18,-76,35,-82,2019-07-10 08:43:50
12874,18,-57,71,-88,2019-07-10 08:43:50
12875,18,-82,-26,-101,2019-07-10 08:43:50
12876,18,-122,-11,-72,2019-07-10 08:43:51
12877,18,-222,41,-83,2019-07-10 08:43:51
12878,18,-33,33,-44,2019-07-10 08:43:51
12879,18,-71,94,-89,2019-07-10 08:43:51
12880,18,-108,37,-103,2019-07-10 08:43:51
12881,18,-127,90,-89,2019-07-10 08:43:51
12882,18,-129,42,-89,2019-07-10 08:43:51
12883,18,-155,0,-97,2019-07-10 08:43:51
12884,18,-101,75,-76,2019-07-10 08:43:51
12885,18,-174,-7,-87,2019-07-10 08:43:51
12886,1,-162,50,-65,2019-07-10 08:43:52
12887,1,-101,111,-49,2019-07-10 08:43:52
12888,1,-105,-20,-91,2019-07-10 08:43:52
12889,1,-96,24,-59,2019-07-10 08:43:52
12890,1,-95,45,-92,2019-07-10 08:43:52
12891,1,-136,77,-84,2019-07-10 08:43:52
12892,1,-150,49,-19,2019-07-10 08:43:52
12893,1,-50,37,-116,2019-07-10 08:43:52
12894,1,-150,29,-37,2019-07-10 08:43:52
12895,1,-125,-41,-146,2019-07-10 08:43:52
12896,1,-131,75,-10,2019-07-10 08:43:53
12897,1,-144,19,-37,2019-07-10 08:43:53
12898,1,-126,55,-80,2019-07-10 08:43:53
12899,1,-156,89,-81,2019-07-10 08:43:53
12900,1,-154,36,-66,2019-07-10 08:43:55
12901,1,-154,36,-66,2019-07-10 08:43:55
12902,1,-173,84,-96,2019-07-10 08:43:55
12903,1,-173,84,-96,2019-07-10 08:43:55
12904,1,-164,92,-129,2019-07-10 08:43:55
12905,1,-164,92,-129,2019-07-10 08:43:55
12906,1,-180,112,-136,2019-07-10 08:43:55
12907,1,-180,112,-136,2019-07-10 08:43:55
12908,1,-141,57,-93,2019-07-10 08:43:55
12909,1,-141,57,-93,2019-07-10 08:43:55
12910,1,-141,57,-130,2019-07-10 08:43:55
12911,1,-187,55,-130,2019-07-10 08:43:55
12912,1,-187,55,-130,2019-07-10 08:43:55
12913,1,-130,60,-112,2019-07-10 08:43:55
12914,1,-130,60,-112,2019-07-10 08:43:55
12915,1,-128,51,-110,2019-07-10 08:43:55
12916,1,-128,51,-110,2019-07-10 08:43:55
12917,1,-129,0,-95,2019-07-10 08:43:55
12918,1,-129,0,-95,2019-07-10 08:43:55
12919,1,-121,40,-64,2019-07-10 08:43:55
12920,1,-121,40,-64,2019-07-10 08:43:55
12921,1,-110,41,-68,2019-07-10 08:43:55
12922,1,-122,108,-120,2019-07-10 08:43:55
12923,1,-66,67,-169,2019-07-10 08:43:55
12924,1,-69,10,-148,2019-07-10 08:43:55
12925,1,-55,115,-114,2019-07-10 08:43:55
12926,1,-190,17,-107,2019-07-10 08:43:56
12927,1,-183,156,-79,2019-07-10 08:43:56
12928,1,-113,86,-89,2019-07-10 08:43:56
12929,1,-89,145,-84,2019-07-10 08:43:56
12930,1,-83,-23,-40,2019-07-10 08:43:56
12931,1,-166,67,-116,2019-07-10 08:43:56
12932,1,-130,45,-158,2019-07-10 08:43:56
12933,1,-173,34,-83,2019-07-10 08:43:56
12934,1,-174,85,-113,2019-07-10 08:43:56
12935,1,-94,99,-158,2019-07-10 08:43:56
12936,1,-216,-29,-138,2019-07-10 08:43:57
12937,1,-27,124,-89,2019-07-10 08:43:57
12938,1,-224,-33,37,2019-07-10 08:43:57
12939,1,-343,-43,-173,2019-07-10 08:43:57
12940,1,-249,60,-95,2019-07-10 08:43:57
12941,1,-303,-112,-42,2019-07-10 08:43:57
12942,1,-204,-8,-45,2019-07-10 08:43:57
12943,1,-161,18,-76,2019-07-10 08:43:57
12944,1,-166,9,-37,2019-07-10 08:43:57
12945,1,-138,52,-81,2019-07-10 08:43:57
12946,19,-177,62,-77,2019-07-10 08:43:58
12947,19,-106,14,-88,2019-07-10 08:43:58
12948,19,-123,17,-150,2019-07-10 08:43:58
12949,19,-90,96,-90,2019-07-10 08:43:58
12950,19,-97,6,-96,2019-07-10 08:44:00
12951,19,-97,6,-96,2019-07-10 08:44:00
12952,19,-97,6,-96,2019-07-10 08:44:00
12953,19,-55,28,-88,2019-07-10 08:44:00
12954,19,-55,28,-88,2019-07-10 08:44:00
12955,19,-87,49,-103,2019-07-10 08:44:00
12956,19,-87,49,-103,2019-07-10 08:44:00
12957,19,-61,52,-108,2019-07-10 08:44:00
12958,19,-61,52,-108,2019-07-10 08:44:00
12959,19,-144,85,-91,2019-07-10 08:44:00
12960,19,-144,85,-91,2019-07-10 08:44:00
12961,19,-144,85,-91,2019-07-10 08:44:00
12962,19,-126,73,-40,2019-07-10 08:44:00
12963,19,-126,73,-40,2019-07-10 08:44:00
12964,19,-119,31,-50,2019-07-10 08:44:00
12965,19,-119,31,-50,2019-07-10 08:44:00
12966,19,-137,70,-72,2019-07-10 08:44:00
12967,19,-137,70,-72,2019-07-10 08:44:00
12968,19,-134,101,-68,2019-07-10 08:44:00
12969,19,-134,101,-68,2019-07-10 08:44:00
12970,19,-146,54,-57,2019-07-10 08:44:00
12971,19,-146,54,-57,2019-07-10 08:44:00
12972,19,-129,97,-91,2019-07-10 08:44:00
12973,19,-132,-15,-87,2019-07-10 08:44:00
